id_commande,id_client,ville,categorie,canal_achat,mode_paiement,age_client,genre,anciennete_client_jours,client_premium,quantite,prix_unitaire_fcfa,remise_pct,frais_livraison_fcfa,montant_total_fcfa,mois,jour_semaine,delai_livraison_jours,retard_livraison,satisfaction_1_5,satisfait,retour_produit
CMD202515,CLI10416,Dapaong,Téléphonie,Application mobile,Mobile Money,45.0,H,36.0,1,3,70400,15.2,3424,182522,7,Ven,5.4,1,3,0,0
CMD202516,CLI10021,Lomé,Téléphonie,Application mobile,Mobile Money,41.0,F,27.0,1,3,75469,10.9,2153,203882,11,Mar,4.0,0,4,1,0
CMD202517,CLI10359,Lomé,Alimentaire,Site web,Mobile Money,25.0,F,465.0,0,1,5728,0.0,1743,7471,12,Sam,2.2,0,4,1,0
CMD202518,CLI10455,Dapaong,Électronique,Application mobile,Espèces à la livraison,37.0,H,163.0,1,1,43419,15.9,4312,40827,11,Mar,7.5,1,4,1,0
CMD202519,CLI11358,Kara,Électronique,Application mobile,Espèces à la livraison,32.0,F,1243.0,0,1,79364,0.0,3059,82423,11,Lun,7.5,1,4,1,0
CMD202520,CLI11480,Lomé,Téléphonie,Site web,Mobile Money,27.0,F,1203.0,0,3,53686,8.2,1418,149269,2,Mar,0.5,0,5,1,0
CMD202521,CLI10287,Lomé,Alimentaire,Site web,Mobile Money,34.0,F,767.0,0,2,4413,0.0,1929,10755,2,Ven,4.3,0,4,1,0
CMD202522,CLI11319,Kpalimé,Électronique,Site web,Mobile Money,37.0,H,23.0,0,3,70659,0.0,1807,213784,9,Sam,3.2,0,4,1,0
CMD202523,CLI11415,Lomé,Alimentaire,Application mobile,Mobile Money,28.0,F,95.0,1,1,8489,18.8,1655,8548,5,Jeu,3.8,0,4,1,1
CMD202524,CLI10627,Lomé,Alimentaire,Application mobile,Espèces à la livraison,48.0,H,744.0,1,1,2926,19.1,1333,3700,3,Dim,,0,4,1,0
CMD202525,CLI11039,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,34.0,H,256.0,0,3,64283,0.0,1631,194480,4,Mer,2.2,0,3,0,0
CMD202526,CLI11057,Lomé,Beauté,Application mobile,Mobile Money,34.0,H,251.0,0,1,5844,0.0,982,6826,12,Sam,2.0,0,4,1,0
CMD202527,CLI10141,Lomé,Mode,Site web,Espèces à la livraison,31.0,F,219.0,0,2,8218,0.0,1741,18177,3,Ven,3.4,0,4,1,0
CMD202528,CLI10119,Sokodé,Alimentaire,Application mobile,Espèces à la livraison,36.0,H,445.0,0,2,15223,0.0,2971,33417,9,Mer,3.4,0,4,1,0
CMD202529,CLI11317,Lomé,Mode,Application mobile,Espèces à la livraison,38.0,F,357.0,1,2,11436,9.6,2094,22770,12,Mar,2.0,0,4,1,0
CMD202530,CLI11041,Kpalimé,Beauté,Application mobile,Carte bancaire,22.0,H,712.0,0,2,1670,0.0,2483,5823,12,Ven,,0,3,0,0
CMD202531,CLI10824,Lomé,Mode,Application mobile,Espèces à la livraison,22.0,F,384.0,1,5,9113,17.0,908,38727,4,Sam,3.3,0,4,1,0
CMD202532,CLI10484,Lomé,Mode,Application mobile,Mobile Money,26.0,H,200.0,0,1,1500,,1991,3491,11,Mar,1.5,0,4,1,0
CMD202533,CLI10363,Atakpamé,Mode,Application mobile,Mobile Money,,H,277.0,0,3,4528,0.0,2944,16528,7,Ven,3.9,0,3,0,0
CMD202534,CLI10688,Sokodé,Alimentaire,Site web,Mobile Money,41.0,H,,0,4,3635,10.0,2454,15540,9,Dim,2.4,0,5,1,0
CMD202535,CLI10628,Lomé,Électronique,Application mobile,Mobile Money,30.0,F,225.0,0,2,46107,8.2,1943,86595,4,Sam,,0,5,1,0
CMD202536,CLI10453,Lomé,Mode,Site web,Mobile Money,18.0,F,294.0,1,2,18656,6.5,2131,37018,12,Jeu,2.0,0,5,1,0
CMD202537,CLI11452,Sokodé,Alimentaire,Réseaux sociaux,Espèces à la livraison,43.0,F,592.0,0,4,14669,8.0,3073,57055,3,Mar,2.5,0,4,1,1
CMD202538,CLI10383,Dapaong,Beauté,Site web,Espèces à la livraison,28.0,H,775.0,0,3,13079,0.0,3759,42996,11,Ven,3.2,0,4,1,0
CMD202539,CLI10540,Lomé,Alimentaire,Application mobile,Mobile Money,21.0,F,211.0,0,1,9983,2.8,1071,10774,7,Mer,2.6,0,4,1,0
CMD202540,CLI10781,Lomé,Téléphonie,Application mobile,Espèces à la livraison,35.0,F,6.0,0,3,68799,8.1,2663,192342,7,Sam,3.3,0,4,1,1
CMD202541,CLI11579,Kpalimé,Mode,Site web,Mobile Money,24.0,F,129.0,0,3,22335,0.0,2681,69686,5,Mar,4.8,0,4,1,0
CMD202542,CLI11799,Lomé,Électronique,Application mobile,Mobile Money,31.0,H,65.0,1,2,45487,18.7,1869,75831,10,Mer,2.3,0,5,1,0
CMD202543,CLI10800,Atakpamé,Mode,Application mobile,Mobile Money,39.0,F,349.0,1,1,24185,19.2,2465,22006,11,Dim,4.5,0,5,1,0
CMD202544,CLI10669,Kara,Alimentaire,Application mobile,Espèces à la livraison,22.0,H,773.0,1,2,6390,19.5,3085,13373,6,Jeu,1.8,0,4,1,0
CMD202545,CLI11228,Kara,Mode,Application mobile,Espèces à la livraison,,H,90.0,0,2,8696,0.0,2896,20288,6,Jeu,3.4,0,4,1,0
CMD202546,CLI10787,Sokodé,Alimentaire,Site web,Espèces à la livraison,48.0,H,177.0,0,2,4053,0.0,2459,10565,7,Mer,3.7,0,2,0,1
CMD202547,CLI10834,Lomé,Maison,Réseaux sociaux,Mobile Money,40.0,F,167.0,0,1,26448,0.0,1591,28039,5,Dim,1.1,0,5,1,0
CMD202548,CLI10868,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,36.0,H,1123.0,0,2,18494,0.0,1869,38857,10,Lun,0.5,0,3,0,0
CMD202549,CLI10251,Sokodé,Mode,Site web,Espèces à la livraison,36.0,H,25.0,0,2,9133,0.0,3060,21326,8,Mer,3.4,0,4,1,0
CMD202550,CLI10388,Kara,Mode,Site web,Mobile Money,35.0,F,301.0,0,2,28112,0.0,3322,59546,11,Mar,2.1,0,4,1,0
CMD202551,CLI11688,Sokodé,Maison,Application mobile,Mobile Money,50.0,F,465.0,0,1,23119,0.0,2989,26108,1,Ven,3.5,0,5,1,0
CMD202552,CLI10278,Lomé,Alimentaire,Site web,Espèces à la livraison,18.0,F,131.0,0,1,8428,0.0,1369,9797,10,Sam,4.6,0,4,1,0
CMD202553,CLI10070,Lomé,Mode,Application mobile,Mobile Money,20.0,H,435.0,0,3,25706,0.0,2169,79287,6,Jeu,2.2,0,5,1,0
CMD202554,CLI10900,Kara,Téléphonie,Réseaux sociaux,Espèces à la livraison,33.0,F,1218.0,0,3,109318,0.0,3332,331286,4,Mar,3.5,0,3,0,0
CMD202555,CLI11108,Lomé,Beauté,Réseaux sociaux,Espèces à la livraison,36.0,H,454.0,1,3,8905,15.8,1678,24172,12,Ven,2.3,0,4,1,0
CMD202556,CLI10180,Lomé,Alimentaire,Réseaux sociaux,Carte bancaire,36.0,F,460.0,0,6,7753,0.0,1115,47633,5,Jeu,1.9,0,5,1,0
CMD202557,CLI11003,Lomé,Beauté,Application mobile,Mobile Money,45.0,H,824.0,0,2,1500,0.0,1383,4383,3,Jeu,4.9,0,4,1,0
CMD202558,CLI10331,Lomé,Mode,Application mobile,Mobile Money,43.0,F,498.0,0,4,13799,,2115,57311,1,Ven,3.0,0,5,1,0
CMD202559,CLI10090,Kpalimé,Beauté,Application mobile,Espèces à la livraison,42.0,H,21.0,0,2,4748,7.8,2526,11281,11,Sam,4.2,0,3,0,0
CMD202560,CLI10746,Atakpamé,Électronique,Site web,Espèces à la livraison,47.0,H,913.0,1,6,81579,6.6,1936,459105,8,Ven,2.7,0,5,1,0
CMD202561,CLI11698,Lomé,Mode,Application mobile,Mobile Money,44.0,F,90.0,0,5,26801,0.0,2394,136399,6,Mar,,0,5,1,0
CMD202562,CLI11059,Atakpamé,Électronique,Site web,Mobile Money,32.0,F,768.0,0,3,1500,0.0,3061,7561,1,Dim,,0,4,1,0
CMD202563,CLI10342,Lomé,Mode,Site web,Mobile Money,37.0,H,82.0,0,3,13483,8.9,742,37591,4,Sam,5.3,1,3,0,0
CMD202564,CLI10502,Lomé,Mode,Site web,Mobile Money,,H,181.0,0,1,33313,0.0,1237,34550,11,Mar,4.3,0,4,1,0
CMD202565,CLI10166,Lomé,Beauté,Réseaux sociaux,Mobile Money,30.0,H,424.0,1,2,7908,15.1,1257,14685,2,Mar,0.5,0,5,1,0
CMD202566,CLI11445,Lomé,Téléphonie,Application mobile,Mobile Money,30.0,F,236.0,0,2,22434,0.0,2733,47601,10,Dim,3.7,0,3,0,0
CMD202567,CLI11678,Kara,Électronique,Application mobile,Carte bancaire,29.0,F,429.0,0,3,38658,0.0,2823,118797,1,Ven,2.9,0,4,1,0
CMD202568,CLI11232,Sokodé,Mode,Site web,Carte bancaire,,F,288.0,0,1,30684,2.3,2922,32900,8,Jeu,,0,4,1,0
CMD202569,CLI11712,Kpalimé,Maison,Réseaux sociaux,Mobile Money,30.0,F,509.0,1,4,19667,18.3,2369,66641,10,Ven,0.6,0,4,1,0
CMD202570,CLI10825,Dapaong,Maison,Application mobile,Mobile Money,36.0,H,302.0,0,2,25847,0.0,3749,55443,7,Lun,3.5,0,4,1,0
CMD202571,CLI10591,Lomé,Maison,Application mobile,Mobile Money,,F,311.0,0,1,17738,8.5,1411,17641,1,Mar,2.2,0,5,1,0
CMD202572,CLI10049,Sokodé,Beauté,Application mobile,Mobile Money,45.0,H,180.0,1,2,16524,16.7,3472,31001,11,Jeu,1.0,0,5,1,0
CMD202573,CLI10976,Sokodé,Alimentaire,Site web,Espèces à la livraison,18.0,F,10.0,0,3,6921,0.0,3403,24166,2,Mar,3.8,0,4,1,0
CMD202574,CLI10024,Sokodé,Maison,Application mobile,Mobile Money,32.0,F,26.0,0,2,37253,0.0,2868,77374,2,Lun,2.8,0,3,0,0
CMD202575,CLI11576,Lomé,Mode,Application mobile,Espèces à la livraison,36.0,H,431.0,1,4,29795,15.2,2163,103228,7,Jeu,4.8,0,4,1,0
CMD202576,CLI10845,Kara,Beauté,Site web,Mobile Money,19.0,H,321.0,0,4,6660,0.0,2859,29499,7,Mar,3.1,0,4,1,0
CMD202577,CLI10711,Lomé,Téléphonie,Application mobile,Espèces à la livraison,38.0,H,207.0,0,1,55633,6.0,1916,54211,5,Dim,2.5,0,4,1,0
CMD202578,CLI10336,Dapaong,Beauté,Application mobile,Espèces à la livraison,43.0,F,703.0,0,5,10441,0.0,3905,56110,10,Ven,3.6,0,4,1,1
CMD202579,CLI11341,Lomé,Mode,Application mobile,Espèces à la livraison,25.0,F,46.0,0,2,17771,0.0,1413,36955,3,Dim,0.5,0,4,1,0
CMD202580,CLI10451,Atakpamé,Beauté,Application mobile,Espèces à la livraison,18.0,F,431.0,0,3,5119,7.7,2675,16850,3,Mer,3.2,0,4,1,0
CMD202581,CLI11790,Sokodé,Mode,Réseaux sociaux,Mobile Money,20.0,F,791.0,1,2,3351,5.0,2247,8614,5,Mer,0.6,0,4,1,0
CMD202582,CLI11374,Kpalimé,Téléphonie,Site web,Mobile Money,21.0,H,262.0,1,1,36630,15.9,2761,33567,6,Ven,3.8,0,4,1,0
CMD202583,CLI10161,Lomé,Téléphonie,Application mobile,Mobile Money,29.0,F,12.0,0,1,36511,9.6,745,33751,11,Lun,,0,5,1,0
CMD202584,CLI11706,Dapaong,Maison,Site web,Espèces à la livraison,50.0,F,380.0,0,3,20301,0.0,3526,64429,12,Mar,4.1,0,4,1,0
CMD202585,CLI11693,Kara,Mode,Site web,Mobile Money,20.0,F,40.0,0,3,14324,0.0,3033,46005,10,Dim,2.5,0,4,1,0
CMD202586,CLI10125,Kara,Mode,Site web,Mobile Money,41.0,H,1106.0,0,1,26942,4.8,2305,27954,5,Ven,3.9,0,5,1,0
CMD202587,CLI10715,Kara,Mode,Site web,Mobile Money,34.0,H,105.0,0,2,22524,7.7,3831,45410,5,Ven,1.9,0,4,1,0
CMD202588,CLI10347,Lomé,Alimentaire,Application mobile,Espèces à la livraison,18.0,F,33.0,0,2,5841,0.0,1089,12771,11,Sam,0.7,0,4,1,0
CMD202589,CLI10889,Lomé,Alimentaire,Site web,Espèces à la livraison,26.0,F,575.0,0,4,7301,0.0,1000,30204,8,Lun,0.8,0,5,1,0
CMD202590,CLI11319,Lomé,Mode,Application mobile,Carte bancaire,42.0,H,53.0,0,1,8960,0.0,1045,10005,5,Mer,2.5,0,4,1,0
CMD202591,CLI10609,Kara,Électronique,Application mobile,Mobile Money,19.0,H,130.0,0,1,115140,8.4,2206,107674,6,Ven,4.2,0,5,1,0
CMD202592,CLI10091,Lomé,Alimentaire,Application mobile,Mobile Money,43.0,F,521.0,0,3,5389,8.1,1411,16268,4,Sam,1.3,0,5,1,0
CMD202593,CLI10039,Lomé,Maison,Application mobile,Espèces à la livraison,33.0,F,153.0,0,3,25910,0.0,1892,79622,11,Ven,2.7,0,3,0,1
CMD202594,CLI11633,Sokodé,Téléphonie,Application mobile,Espèces à la livraison,27.0,F,420.0,0,1,73357,0.0,3090,76447,3,Dim,3.5,0,3,0,0
CMD202595,CLI11242,Lomé,Électronique,Application mobile,Mobile Money,33.0,H,88.0,0,5,49857,0.0,1836,251121,8,Mar,1.4,0,4,1,0
CMD202596,CLI10644,Lomé,Téléphonie,Réseaux sociaux,Espèces à la livraison,44.0,F,392.0,0,1,58380,0.0,1614,59994,6,Lun,3.9,0,4,1,0
CMD202597,CLI10949,Sokodé,Mode,Site web,Espèces à la livraison,28.0,H,497.0,1,5,27402,14.5,3201,120345,9,Dim,3.0,0,5,1,0
CMD202598,CLI11794,Kpalimé,Électronique,Site web,Espèces à la livraison,32.0,F,363.0,0,2,48040,0.0,2172,98252,4,Sam,3.9,0,5,1,0
CMD202599,CLI10047,Kara,Maison,Site web,Mobile Money,18.0,H,1203.0,0,2,15444,8.5,3203,31466,12,Sam,4.2,0,3,0,0
CMD202600,CLI11079,Kara,Maison,Réseaux sociaux,Espèces à la livraison,42.0,H,614.0,0,3,17629,0.0,2398,55285,3,Mar,5.2,1,4,1,0
CMD202601,CLI11496,Lomé,Alimentaire,Réseaux sociaux,Espèces à la livraison,30.0,H,541.0,0,3,8683,7.2,1799,25972,6,Sam,3.5,0,4,1,0
CMD202602,CLI10042,Lomé,Mode,Site web,Mobile Money,23.0,F,253.0,0,2,9368,6.5,2079,19597,2,Dim,3.8,0,3,0,0
CMD202603,CLI11450,Kara,Électronique,Réseaux sociaux,Espèces à la livraison,40.0,F,239.0,1,4,10362,7.5,3019,41358,6,Sam,2.7,0,3,0,0
CMD202604,CLI10316,Sokodé,Alimentaire,Site web,Mobile Money,35.0,F,494.0,0,3,10952,6.5,2195,32915,8,Ven,1.1,0,5,1,0
CMD202605,CLI10626,Lomé,Mode,Application mobile,Espèces à la livraison,18.0,F,241.0,1,6,17995,19.9,2233,88717,3,Mar,2.7,0,5,1,1
CMD202606,CLI10084,Lomé,Alimentaire,Site web,Mobile Money,26.0,H,423.0,0,2,12400,0.0,1209,26009,9,Sam,2.1,0,5,1,0
CMD202607,CLI11426,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,22.0,F,481.0,1,2,24486,,1012,40532,3,Ven,3.9,0,5,1,0
CMD202608,CLI10566,Lomé,Beauté,Site web,Carte bancaire,36.0,H,285.0,0,2,8431,0.0,1159,18021,1,Ven,1.5,0,4,1,0
CMD202609,CLI11322,Lomé,Mode,Application mobile,Mobile Money,34.0,F,317.0,1,4,10419,7.7,1431,39898,1,Ven,2.2,0,5,1,0
CMD202610,CLI11181,Lomé,Mode,Application mobile,Mobile Money,18.0,H,99.0,0,2,1500,0.0,1143,4143,3,Mer,2.8,0,3,0,0
CMD202611,CLI11110,Lomé,Électronique,Réseaux sociaux,Espèces à la livraison,44.0,F,244.0,1,4,7859,11.9,1774,29469,12,Dim,5.2,1,5,1,0
CMD202612,CLI10714,Lomé,Maison,Application mobile,Mobile Money,33.0,H,183.0,0,3,6517,0.0,1571,21122,3,Dim,4.0,0,5,1,0
CMD202613,CLI10884,Lomé,Téléphonie,Application mobile,Mobile Money,35.0,F,6.0,0,4,61707,4.7,1694,236921,4,Mar,2.4,0,4,1,0
CMD202614,CLI11329,Sokodé,Mode,Site web,Mobile Money,28.0,F,544.0,0,3,22995,0.0,3032,72017,4,Dim,4.1,0,4,1,0
CMD202615,CLI11416,Dapaong,Mode,Application mobile,Mobile Money,33.0,H,787.0,0,2,28734,0.0,3865,61333,10,Lun,3.8,0,3,0,0
CMD202616,CLI11134,Atakpamé,Mode,Réseaux sociaux,Carte bancaire,43.0,F,225.0,0,4,8251,2.8,1956,34036,10,Lun,3.2,0,4,1,0
CMD202617,CLI11627,Atakpamé,Électronique,Application mobile,Espèces à la livraison,25.0,F,,0,8,37398,0.0,2594,301778,2,Ven,4.8,0,4,1,0
CMD202618,CLI10324,Atakpamé,Téléphonie,Application mobile,Mobile Money,26.0,F,250.0,0,1,75931,3.3,2985,76410,11,Dim,1.2,0,4,1,0
CMD202619,CLI11691,Lomé,Électronique,Site web,Mobile Money,18.0,H,604.0,0,3,21455,0.0,1614,65979,11,Mar,2.6,0,5,1,0
CMD202620,CLI11385,Kara,Maison,Application mobile,Mobile Money,,H,104.0,1,2,29595,10.1,2708,55920,4,Dim,,1,3,0,0
CMD202621,CLI11782,Sokodé,Téléphonie,Application mobile,Carte bancaire,27.0,F,36.0,0,4,40021,9.3,2631,147827,12,Ven,3.1,0,4,1,0
CMD202622,CLI11781,Sokodé,Alimentaire,Réseaux sociaux,Carte bancaire,59.0,H,41.0,0,4,1500,0.0,3085,9085,8,Lun,3.8,0,2,0,0
CMD202623,CLI11443,Lomé,Électronique,Réseaux sociaux,Mobile Money,34.0,F,1347.0,1,2,38030,9.3,1264,70250,5,Dim,0.5,0,4,1,0
CMD202624,CLI10502,Lomé,Mode,Application mobile,Mobile Money,34.0,H,451.0,0,4,18132,0.0,1403,73931,8,Lun,1.1,0,5,1,0
CMD202625,CLI10488,Lomé,Mode,Site web,Carte bancaire,,F,633.0,0,4,3064,2.6,1543,13480,8,Sam,3.0,0,5,1,0
CMD202626,CLI10748,Lomé,Beauté,Application mobile,Espèces à la livraison,26.0,H,284.0,0,2,4620,0.0,1366,10606,7,Jeu,1.0,0,4,1,0
CMD202627,CLI11541,Lomé,Électronique,Application mobile,Mobile Money,18.0,H,137.0,0,2,46315,0.0,1742,94372,2,Mar,1.3,0,4,1,0
CMD202628,CLI11451,Kpalimé,Alimentaire,Application mobile,Espèces à la livraison,,F,569.0,1,4,7406,14.0,1372,26849,5,Lun,4.7,0,4,1,0
CMD202629,CLI11354,Lomé,Beauté,Application mobile,Espèces à la livraison,43.0,F,322.0,1,1,4833,19.9,1097,4968,8,Ven,2.0,0,4,1,0
CMD202630,CLI10208,Sokodé,Maison,Application mobile,Espèces à la livraison,46.0,H,646.0,0,1,14959,0.0,2751,17710,5,Lun,2.5,0,4,1,0
CMD202631,CLI11629,Sokodé,Beauté,Application mobile,Mobile Money,48.0,H,134.0,1,3,9337,7.0,2703,28753,9,Dim,4.7,0,5,1,0
CMD202632,CLI10138,Sokodé,Alimentaire,Application mobile,Espèces à la livraison,37.0,H,360.0,0,2,6137,0.0,1884,14158,6,Lun,5.4,1,4,1,0
CMD202633,CLI11689,Sokodé,Maison,Site web,Mobile Money,42.0,H,96.0,1,3,35534,13.2,3254,95785,9,Mar,3.9,0,4,1,0
CMD202634,CLI11070,Kpalimé,Alimentaire,Application mobile,Espèces à la livraison,18.0,H,1403.0,0,2,9943,6.9,2210,20724,4,Sam,1.6,0,4,1,0
CMD202635,CLI10037,Sokodé,Mode,Application mobile,Espèces à la livraison,18.0,F,1263.0,0,1,1500,0.0,2764,4264,2,Ven,3.8,0,4,1,0
CMD202636,CLI10003,Lomé,Téléphonie,Application mobile,Mobile Money,42.0,H,99.0,0,3,30552,0.0,1614,93270,1,Mer,,0,3,0,0
CMD202637,CLI10245,Kpalimé,Téléphonie,Site web,Mobile Money,27.0,F,291.0,0,3,51988,4.0,2707,152432,8,Jeu,4.2,0,4,1,0
CMD202638,CLI11600,Kara,Téléphonie,Site web,Mobile Money,21.0,F,107.0,0,1,30823,0.0,2923,33746,6,Ven,2.6,0,4,1,0
CMD202639,CLI11708,Lomé,Beauté,Application mobile,Espèces à la livraison,25.0,H,102.0,1,3,8176,19.7,1068,20764,5,Jeu,0.5,0,4,1,0
CMD202640,CLI11235,Lomé,Beauté,Application mobile,Mobile Money,19.0,F,493.0,0,4,9122,0.0,1129,37617,7,Lun,3.9,0,4,1,0
CMD202641,CLI11321,Sokodé,Alimentaire,Application mobile,Mobile Money,18.0,H,298.0,0,2,3996,7.4,2625,10026,9,Mar,,0,4,1,0
CMD202642,CLI11642,Lomé,Téléphonie,Application mobile,Mobile Money,31.0,F,110.0,0,2,77912,0.0,1586,157410,4,Dim,5.8,1,4,1,0
CMD202643,CLI10083,Lomé,Électronique,Réseaux sociaux,Espèces à la livraison,18.0,H,1295.0,0,3,9823,0.0,987,30456,4,Sam,4.0,0,4,1,0
CMD202644,CLI11782,Lomé,Maison,Application mobile,Espèces à la livraison,39.0,F,100.0,0,5,41256,0.0,1381,207661,10,Mar,0.5,0,4,1,0
CMD202645,CLI10775,Lomé,Téléphonie,Application mobile,Espèces à la livraison,25.0,F,106.0,0,3,82480,0.0,1834,249274,9,Mer,6.3,1,4,1,0
CMD202646,CLI10260,Lomé,Mode,Application mobile,Mobile Money,29.0,F,289.0,0,4,14862,0.0,1819,61267,2,Ven,3.5,0,3,0,0
CMD202647,CLI11176,Kara,Électronique,Réseaux sociaux,Mobile Money,38.0,F,81.0,0,4,45981,0.0,2893,186817,7,Ven,4.4,0,4,1,0
CMD202648,CLI11535,Lomé,Alimentaire,Application mobile,Mobile Money,53.0,F,140.0,1,1,6936,12.9,2453,8494,11,Jeu,5.6,1,4,1,0
CMD202649,CLI10211,Lomé,Maison,Site web,Espèces à la livraison,25.0,F,107.0,0,2,17033,0.0,1369,35435,3,Mer,3.8,0,5,1,0
CMD202650,CLI11298,Kpalimé,Beauté,Site web,Espèces à la livraison,34.0,H,63.0,0,3,11279,0.0,2842,36679,8,Mer,3.7,0,4,1,0
CMD202651,CLI11599,Lomé,Mode,Site web,Espèces à la livraison,26.0,F,604.0,0,3,14834,9.4,1453,41772,6,Mer,1.4,0,3,0,0
CMD202652,CLI11484,Kpalimé,Mode,Application mobile,Espèces à la livraison,25.0,F,279.0,1,3,21908,9.2,2877,62554,3,Ven,0.9,0,3,0,0
CMD202653,CLI11262,Kpalimé,Beauté,Site web,Espèces à la livraison,36.0,F,1832.0,0,1,11291,0.0,1830,13121,12,Mer,4.9,0,4,1,0
CMD202654,CLI11508,Lomé,Électronique,Site web,Espèces à la livraison,36.0,F,553.0,0,2,29786,0.0,1507,61079,3,Dim,2.0,0,4,1,0
CMD202655,CLI10161,Atakpamé,Électronique,Application mobile,Mobile Money,26.0,H,318.0,0,5,34628,0.0,2613,175753,5,Sam,2.6,0,5,1,0
CMD202656,CLI11400,Atakpamé,Téléphonie,Application mobile,Mobile Money,39.0,F,146.0,0,2,51696,0.0,1651,105043,1,Dim,2.8,0,5,1,0
CMD202657,CLI11010,Sokodé,Électronique,Application mobile,Espèces à la livraison,24.0,H,1398.0,0,1,19660,0.0,2985,22645,8,Ven,1.9,0,3,0,0
CMD202658,CLI11198,Lomé,Mode,Réseaux sociaux,Mobile Money,35.0,F,,0,4,24419,0.0,1545,99221,1,Mer,3.2,0,3,0,0
CMD202659,CLI11346,Sokodé,Alimentaire,Application mobile,Mobile Money,43.0,H,794.0,1,1,3140,11.8,2920,5689,6,Jeu,7.6,1,4,1,0
CMD202660,CLI11712,Lomé,Alimentaire,Application mobile,Espèces à la livraison,31.0,H,553.0,0,2,2478,7.8,2382,6951,2,Jeu,3.9,0,4,1,0
CMD202661,CLI10953,Kara,Mode,Réseaux sociaux,Espèces à la livraison,,F,610.0,0,2,22125,,3272,47522,1,Dim,4.2,0,4,1,0
CMD202662,CLI11043,Kara,Alimentaire,Application mobile,Espèces à la livraison,24.0,F,1377.0,0,2,7429,0.0,2460,17318,7,Jeu,,1,4,1,0
CMD202663,CLI11600,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,,F,85.0,0,3,37334,0.0,756,112758,3,Dim,5.5,1,4,1,0
CMD202664,CLI10597,Lomé,Électronique,Site web,Mobile Money,32.0,F,367.0,0,3,82408,0.0,1055,248279,4,Mar,3.4,0,5,1,0
CMD202665,CLI11618,Lomé,Alimentaire,Site web,Mobile Money,,F,242.0,0,2,6801,0.0,1923,15525,4,Sam,2.7,0,4,1,0
CMD202666,CLI10334,Lomé,Beauté,Application mobile,Espèces à la livraison,24.0,H,274.0,0,1,16906,10.0,1805,17020,12,Sam,3.3,0,5,1,0
CMD202667,CLI10833,Lomé,Mode,Application mobile,Mobile Money,18.0,F,427.0,0,2,27114,2.1,1571,54660,11,Mar,1.3,0,3,0,0
CMD202668,CLI10488,Lomé,Mode,Application mobile,Mobile Money,28.0,H,53.0,0,6,23705,7.5,1891,133454,7,Mar,3.8,0,4,1,0
CMD202669,CLI10912,Atakpamé,Mode,Site web,Espèces à la livraison,20.0,F,1428.0,0,3,5580,0.0,3137,19877,4,Mer,6.1,1,3,0,0
CMD202670,CLI10013,Lomé,Téléphonie,Site web,Carte bancaire,43.0,F,362.0,1,2,75513,14.5,2329,131456,1,Mar,1.5,0,5,1,0
CMD202671,CLI10500,Kpalimé,Mode,Réseaux sociaux,Espèces à la livraison,48.0,H,580.0,0,2,13737,0.0,2035,29509,12,Lun,2.1,0,4,1,0
CMD202672,CLI11330,Kpalimé,Électronique,Application mobile,Espèces à la livraison,39.0,F,212.0,0,2,44351,6.7,2291,85050,5,Ven,0.5,0,3,0,0
CMD202673,CLI10361,Kpalimé,Alimentaire,Réseaux sociaux,Mobile Money,24.0,F,158.0,0,2,6869,0.0,2790,16528,2,Sam,1.9,0,5,1,0
CMD202674,CLI11286,Kpalimé,Mode,Application mobile,Mobile Money,18.0,H,55.0,1,4,14324,11.8,2717,53252,1,Sam,1.9,0,4,1,0
CMD202675,CLI10743,Lomé,Mode,Application mobile,Carte bancaire,49.0,F,260.0,0,1,11312,0.0,1818,13130,5,Dim,3.9,0,5,1,0
CMD202676,CLI10969,Sokodé,Alimentaire,Site web,Mobile Money,29.0,H,236.0,0,1,1500,0.0,2474,3974,11,Ven,1.5,0,4,1,0
CMD202677,CLI10949,Lomé,Maison,Site web,Mobile Money,43.0,F,261.0,0,2,22468,0.0,1362,46298,1,Mar,4.1,0,5,1,0
CMD202678,CLI11474,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,38.0,F,,0,3,77766,0.0,842,234140,11,Jeu,2.7,0,4,1,1
CMD202679,CLI10473,Lomé,Maison,Application mobile,Espèces à la livraison,30.0,H,171.0,0,3,24118,0.0,1440,73794,10,Mer,4.1,0,3,0,0
CMD202680,CLI11091,Lomé,Téléphonie,Application mobile,Espèces à la livraison,40.0,F,239.0,0,3,1500,0.0,1347,5847,3,Lun,2.3,0,4,1,0
CMD202681,CLI11565,Lomé,Alimentaire,Application mobile,Mobile Money,38.0,F,472.0,0,1,7649,0.0,1753,9402,9,Mer,2.5,0,3,0,0
CMD202682,CLI10940,Kpalimé,Téléphonie,Réseaux sociaux,Espèces à la livraison,,F,152.0,1,3,49225,10.6,2184,134205,12,Dim,2.4,0,4,1,0
CMD202683,CLI10374,Atakpamé,Maison,Application mobile,Carte bancaire,33.0,F,1096.0,0,3,28567,0.0,2776,88477,12,Dim,4.1,0,4,1,0
